timestamp,long_liq,short_liq,long_ratio,short_ratio
2020-06-24,3842.068000000013,199.60199999999995,95.06139788750691,4.938602112493086
2020-06-25,1767.5899999999947,463.7179999999992,79.21766067257408,20.782339327425905
2020-06-26,809.244999999999,390.12799999999953,67.47233762974487,32.52766237025513
2020-06-27,3324.436999999998,636.8079999999999,83.92404408210045,16.075955917899552
2020-06-28,143.84400000000008,797.2089999999995,15.285430257381908,84.7145697426181
2020-06-29,210.48200000000006,412.03799999999944,33.81128317162504,66.18871682837495
2020-06-30,214.42199999999974,47.815000000000005,81.76649366794157,18.233506332058425
2020-07-01,75.05700000000002,477.9469999999997,13.572596219918854,86.42740378008116
2020-07-02,2237.2699999999954,212.62000000000052,91.3212429945834,8.678757005416605
2020-07-03,160.09600000000026,13.967999999999993,91.97536538284771,8.024634617152296
