date,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,sma_golden_cross,sma_death_cross,sma_cross_signal,ema_golden_cross,ema_death_cross,ema_cross_signal,rsi_14,rsi_signal,rsi_crossover,std_20,upper_band_20,lower_band_20,daily_return,cumulative_return,volatility_14,vol_category,macd,macd_signal,macd_histogram,high_low_spread,high_low_percent,fear_greed_index,fear_greed_label,open_interest,high_oi,low_oi,close_oi,open_rate,high_rate,low_rate,close_rate,long_liq,short_liq,long_ratio,short_ratio
2021-09-29,41622.4,42595.93,40750.0,41194.33,1891.34799917,44762.6215,44370.75123088308,46618.2536,44713.732989301774,41164.1793,43674.77328923563,45337.62025000001,41852.7784343204,False,False,0,False,False,0,28.18499854233476,Oversold,True,2277.554415478206,51203.414477317696,37538.08798444846,-0.0091776726420834,8511.225206611576,3.1743230453813824,High,-639.677577834671,-99.8982384532071,-539.7793393814638,1845.9300000000003,4.5298895705521485,24.0,Extreme Fear,1897015612.1536896,2004488905.13025,1873997549.00393,1998439741.40181,0.004448,0.005661,0.003757,0.005661,122.76800000000024,123.82100000000004,49.78648682625749,50.2135131737425
2021-09-30,41175.95,44117.74,40900.0,43540.0,2555.58391789,44657.352,44291.63206603707,46559.5496,44667.70424462327,41275.4862,43672.104511230966,45255.749500000005,41869.566708605766,False,False,0,False,False,0,38.83266353142368,Neutral,False,2283.253887131101,51141.393727430375,37441.87040464376,0.0569415742409209,8995.867768595046,3.646919579301941,Extreme,-644.7663466940576,-208.8718601013772,-435.8944865926804,3217.739999999998,7.867334963325179,20.0,Extreme Fear,2109046208.39727,2134452511.0611296,1970449991.78662,2098626566.42857,0.01,0.01,0.009235,0.009235,128.82900000000026,215.45899999999952,37.41896319360546,62.58103680639454
2021-10-01,43545.62,48236.08,43094.68,48046.25,3380.90842342,44790.98,44649.214726414495,46632.23819999999,44800.196235030206,41426.9617,43758.72125358283,45212.82095,41931.02624384352,False,False,0,False,False,0,51.27430488229624,Neutral,False,2402.477653386035,51856.6476865726,37441.78176625639,0.1034967845659164,9926.9111570248,4.672260519993327,Extreme,-420.58091233536106,-251.213670548174,-169.36724178718708,5141.4000000000015,11.930474944935202,27.0,Fear,2305983755.4679403,2731088215.6719003,2305487068.2832003,2447005331.13696,0.002202,0.01,-0.002693,0.01,103.54699999999995,286.6539999999998,26.536836143423525,73.46316385657647
2021-10-02,48058.24,48500.0,47468.15,48274.06,1510.62860187,44908.9765,44994.43808580359,46668.3674,44936.42618659765,41561.1143,43848.13390202673,45175.33225000001,41994.141007586375,False,False,0,False,False,0,50.00566090745045,Neutral,False,2515.823559927308,52541.90876558551,37446.967406021664,0.004741473059812,9973.97933884298,4.654247944214789,Extreme,-215.40896139699908,-244.052728717939,28.64376732093993,1031.8499999999983,2.1737733617172745,54.0,Neutral,2421717103.25424,2429514912.85632,2321694840.2885,2374923720.79619,0.005277,0.005938,0.003519,0.005938,78.04400000000004,72.07100000000015,51.98947473603567,48.01052526396434
2021-10-03,48276.12,49225.55,47119.87,48818.68,1004.7236827,45111.295,45358.65160144134,46702.7712,45088.671434182055,41726.6848,43946.56055743215,45129.8781,42062.04686820741,False,False,0,False,False,0,53.37880757211868,Neutral,False,2662.670243886226,53346.66233310002,37370.64086978266,0.0112818354205137,10086.504132231412,4.627175957075576,Extreme,-11.678898537713394,-197.5779626818939,185.8990641441805,2105.6800000000003,4.468772940163036,49.0,Neutral,2402882796.2167,2451818252.2365,2307781015.5589,2315428436.4435,0.01,0.01,0.01,0.01,90.73600000000006,99.0130000000001,47.81896083773827,52.18103916226173
2021-10-04,48841.41,49530.53,46900.0,49403.87,2717.48045825,45256.9435,45743.910496542165,46763.52099999999,45257.894907351394,41904.78,44054.62609094834,45090.5483,42135.09983469291,False,False,0,False,False,0,65.1772488516736,Neutral,False,2817.2874616461204,54195.77288148053,37292.0481116038,0.0119870098904764,10207.4111570248,4.059413343434087,Extreme,191.82819969966656,-119.69673020558182,311.5249299052484,2630.529999999999,5.608805970149251,54.0,Neutral,2364003743.9409003,2386829405.7045603,2273655689.94892,2363411200.57922,0.01,0.01,0.01,0.01,156.592,161.3249999999999,49.25562332306861,50.74437667693138
2021-10-05,49424.19,51416.56,48575.0,51220.53,1998.36631115,45412.5455,46265.49330639529,46865.8994,45491.72373451408,42088.7067,44196.52517825629,45052.22655,42225.50212489498,False,False,0,False,False,0,75.3594525314416,Overbought,True,3058.6707728982715,55441.50562509011,37089.48098770047,0.036771613235967,10582.754132231412,3.828187639343912,Extreme,455.7006276941247,-4.617258625640517,460.3178863197652,2841.5599999999977,5.84984045290787,59.0,Greed,2472041504.33576,2780806081.80472,2459557926.21744,2714847821.68152,0.01,0.01,-0.002427,0.000161,82.5360000000001,156.03499999999988,34.595990292198174,65.40400970780182
2021-10-06,51231.48,55499.96,50428.64,55080.67,4665.21805088,45793.676,47105.033943881455,47057.853,45867.76084296451,42294.9219,44412.05279848884,45031.306,42353.41424305523,False,False,0,False,False,0,78.26111469424477,Overbought,False,3728.5326848637214,58290.63199847262,35919.43588929029,0.0753631405219743,11380.303719008272,4.133546881126141,Extreme,872.0400504909267,170.71420319767293,701.3258472932537,5071.32,10.056428251882265,68.0,Greed,2918848994.0736,3066868241.536,2740268324.48,2769027645.4912,0.01,0.01,0.01,0.01,133.01700000000022,265.24799999999914,33.399118677262734,66.60088132273727
2021-10-07,55080.67,55800.0,53289.57,53991.95,2460.87201107,46119.0235,47760.93071113084,47239.724,46186.3564961816,42470.6588,44601.75373317223,45013.34665,42469.22056899498,False,False,0,False,False,0,72.59139446322956,Overbought,False,4144.566915669736,60194.63145814005,35327.22996412163,-0.0197659178800838,11155.361570247942,4.229073117361086,Extreme,1169.2140567297247,370.4141739040833,798.7998828256414,2510.4300000000003,4.710921855815313,76.0,Extreme Greed,2693616870.29718,2844237116.50365,2653462438.80375,2805433602.70419,0.01,0.032669,0.01,0.032669,205.27100000000013,164.4210000000001,55.52486935070274,44.47513064929725
2021-10-08,53991.95,56168.0,53623.02,54709.69,2140.19003754,46440.9265,48422.71731007076,47399.715,46520.60486888036,42669.9508,44801.91088697079,45008.92814999999,42591.01628472637,False,False,0,False,False,0,83.0373903115035,Overbought,False,4550.677617518068,62074.75016262496,34770.68445751656,0.0132934631921981,11303.654958677696,3.75453337717003,Extreme,1453.3387617802582,586.9990914793184,866.3396703009398,2544.980000000003,4.746058688973511,74.0,Greed,2813775096.975,2868011767.775,2732700436.925,2749808406.9,0.033379,0.033379,0.013417,0.013417,98.0470000000002,109.00800000000017,47.3531187365676,52.64688126343241
2021-10-09,54692.17,55512.05,53674.69,54669.39,1205.38149361,46804.846,49017.63851863545,47519.0634,46840.16507010074,42885.4453,44997.30651297137,45007.22995,42711.19910776392,False,False,0,False,False,0,82.62597904875086,Overbought,False,4907.678691595355,63740.67459342152,34294.60244384939,-0.000736615396651,11295.328512396702,3.7763478226307634,Extreme,1686.9836907895588,806.9960113413665,879.9876794481922,1837.3600000000008,3.4231404037918063,72.0,Greed,2800029409.83228,2839542960.7768497,2786333955.39906,2802373816.4374,0.01,0.015717,0.01,0.015717,58.53600000000002,60.360000000000106,49.23294307630194,50.76705692369805
2021-10-10,54669.39,56096.97,54129.43,55503.36,1147.87295938,47386.052500000005,49635.32627876541,47649.5468,47179.898204606594,43106.89310000001,45205.347176080846,45011.2288,42838.484290771245,False,False,0,False,False,0,82.84949165094706,Overbought,False,5221.261138111613,65299.10969310025,33971.54286443057,0.0152547888315563,11467.636363636371,3.77527805256816,Extreme,1920.0136866385656,1029.5995464008065,890.414140237759,1967.5400000000009,3.6348803229592495,71.0,Greed,2789556357.8,2897690873.3,2778208514.6,2872254498.1,0.01,0.020906,0.01,0.01,140.8750000000002,118.35300000000028,54.34405234002496,45.65594765997502
2021-10-11,55486.91,57855.79,51000.0,57493.74,2443.8891004,48160.035500000005,50383.7466331687,47825.5774,47584.36258873967,43334.2386,45448.68168744558,45037.77725,42984.30773066407,False,False,0,False,False,0,85.34926075397168,Overbought,False,5521.708612119107,66948.87246952602,33818.62079681138,0.0358605316867302,11878.871900826452,3.738110188994131,Extreme,2209.173264656267,1265.5142900518986,943.6589746043684,6855.790000000001,13.44272549019608,71.0,Greed,3019280847.59223,3158346116.77749,2942095536.6687,3121936420.4453697,0.01,0.01,0.01,0.01,84.87000000000006,260.78599999999983,24.5533131205592,75.4466868794408
2021-10-12,57479.84,57701.0,55111.0,55307.14,2807.70654153,48752.8255,50852.64123953359,47947.1476,47887.21660486753,43531.582,45643.89868373379,45044.9839,43106.92297712513,False,False,0,False,False,0,82.49902251389544,Overbought,False,5625.025584437981,67727.71799284752,33977.56448621964,-0.0380319666106258,11427.09504132232,3.7809134091232015,Extreme,2336.028837538121,1479.6171995491432,856.4116379889774,2590.0,4.6996062492061474,78.0,Extreme Greed,3041136919.3180795,3120209562.0,2875597174.8848,2875597174.8848,0.01,0.01,0.01,0.01,186.52200000000013,143.73400000000018,56.47800494162103,43.52199505837896
2021-10-13,55316.92,57300.0,53909.0,57271.1,3663.19244526,49375.1825,51463.92302624467,48127.57520000001,48255.21203212763,43762.9279,45874.14029395688,45052.12635,43247.86006192985,False,False,0,False,False,0,85.39889668887761,Overbought,False,5851.476625682813,69018.35290329311,33909.493149196234,0.0355100625344213,11832.871900826452,3.692004457450012,Extreme,2531.0082081644214,1689.8954012721988,841.1128068922226,3391.0,6.290229831753511,70.0,Greed,2941439140.4871,3021991530.01765,2763638606.0346503,2798932314.5593,0.01,0.01,0.01,0.01,108.39900000000024,229.1729999999997,32.1113717962391,67.8886282037609
2021-10-14,57281.0,58550.0,56632.52,57874.33,2057.3878469,50147.9985,52074.43797612614,48311.3746,48632.43234459322,44001.3815,46111.76781288843,45065.35575,43393.39707623901,False,False,0,False,False,0,84.18540492817509,Overbought,False,5904.7000144497415,69788.53801947535,34360.337932776914,0.0105328865693168,11957.506198347111,3.584379209626177,Extreme,2715.2220290090845,1894.960726819576,820.2613021895086,1917.4800000000032,3.385828495712363,70.0,Greed,2798178372.37958,2949741082.54069,2797413234.21593,2895484495.58945,0.01,0.022797,0.01,0.017282,94.18800000000007,125.23700000000026,42.92491739774408,57.075082602255925
2021-10-15,57877.42,61869.05,56877.0,61454.19,3715.72369454,51087.365000000005,52967.74769268555,48601.1018,49135.24637029544,44269.434,46415.57815322728,45084.29835,43573.106458565,False,False,0,False,False,0,83.45431300083136,Overbought,False,6141.568921376156,71392.45445681401,34543.040928557086,0.0618557484812352,12697.146694214884,2.967905049858108,High,3038.1417356862366,2123.596928592908,914.5448070933284,4992.050000000003,8.776922130210812,71.0,Greed,3113649385.05724,3441488919.71576,3066222321.01905,3260455332.43537,0.01,0.036685,0.01,0.01,143.89100000000033,320.0259999999997,31.016539596522723,68.98346040347728
2021-10-16,61445.79,62944.94,60100.27,60837.26,1782.5083015,51966.1725,53717.22505528692,48851.0552,49594.148865577976,44547.8165,46701.15601157921,45092.8901,43744.88908086783,False,False,0,False,False,0,80.74949946887406,Overbought,False,6219.759008062551,72376.50207947458,35057.948031099266,-0.0100388598401508,12569.681818181823,3.044520094705878,High,3268.200876216768,2352.51771811768,915.683158099088,2844.670000000005,4.733206689420872,78.0,Extreme Greed,3219409493.67084,3341393187.6894,3168859983.01776,3300151762.242,0.048084,0.048084,0.027876,0.043303,80.14600000000016,84.09700000000004,48.79720901347397,51.202790986526026
2021-10-17,60841.56,61442.47,60330.51,60521.65,764.58918888,52839.4045,54365.26552621198,49087.94439999999,50022.67832182982,44818.509900000005,46974.82915986477,45102.58654999999,43911.82202533681,False,False,0,False,False,0,78.96876573384509,Overbought,False,6128.428048358553,72750.54967128763,35979.98138113633,-0.0051877747288421,12504.473140495877,3.099967158621652,High,3432.779936989289,2568.570161892002,864.2097750972871,1111.9599999999991,1.8431138738923287,79.0,Extreme Greed,3335137653.5775,3452777235.80505,3266864766.9595,3277205507.27265,0.031281,0.04425,0.031281,0.04425,78.39900000000006,120.1740000000002,39.48119835022886,60.518801649771135
2021-10-18,60488.09,62679.0,58933.0,61437.66,5600.84071083,53832.49250000001,55038.82690466799,49340.088200000006,50470.32466215023,45098.69829999999,47261.22184976844,45115.275,44086.2084728459,False,False,0,False,False,0,79.30766079675169,Overbought,False,5808.043266119145,72462.95670302543,37614.69710631055,0.0151352449908421,12693.731404958686,3.098047781073032,High,3602.1316342648424,2775.2824563665704,826.849177898272,3746.0,6.356370793952454,78.0,Extreme Greed,3302033866.08144,3402656208.38752,3206568549.9512,3212209844.13056,0.038415,0.038415,0.01,0.01,121.69100000000026,207.0899999999997,37.01278358542625,62.98721641457375
2021-10-19,61413.68,64336.21,61135.08,64248.07,3092.10196837,54985.179500000006,55915.897675651984,49652.049600000006,51010.62840088944,45402.1529,47597.5950804661,45142.19135,44286.824010429526,False,False,0,False,False,0,80.2630197371661,Overbought,False,5444.076075128021,72248.12590103605,39583.66945026792,0.0457440924670633,13274.394628099182,3.152830553065032,High,3869.437177264117,2994.11340054608,875.3237767180372,3201.1299999999974,5.236159010505912,75.0,Greed,3330200897.8056,3580430807.6586,3315981826.0863,3572236731.4452,0.01,0.014974,0.01,0.01,83.08100000000006,175.06900000000013,32.183226806120466,67.81677319387953
2021-10-20,64232.16,67016.5,63529.0,66407.91,3731.56953752,56128.575,56915.1369446375,50033.7774,51614.44336556044,45737.9096,47970.07656402122,45181.04845,44506.93431878347,False,False,0,False,False,0,78.57014582648121,Overbought,False,5313.641306872086,72856.06086525376,40974.21302402124,0.0336171965943881,13720.642561983484,2.724347051884721,High,4186.628230642178,3232.6163665653,954.0118640768789,3487.5,5.489618914196666,82.0,Extreme Greed,3669297472.70944,3775484177.26744,3577223675.3572,3763502634.57256,0.01,0.063237,0.01,0.063237,86.48500000000004,137.36300000000003,38.63559200886316,61.36440799113684
2021-10-21,66429.76,66664.1,61850.0,62786.41,3971.61051342,56865.583000000006,57474.30580705298,50326.263,52052.55970416591,46042.7949,48263.46930532773,45205.13535,44688.81964894482,False,False,0,False,False,0,69.66882772403713,Neutral,False,5153.435586113339,72934.61256539299,42013.99904871296,-0.0545341661859257,12972.398760330589,3.174955950078964,High,4255.818440127208,3437.256781277681,818.5616588495268,4814.100000000006,7.783508488278102,84.0,Extreme Greed,3546997523.00058,3611718692.5438304,3377769152.01517,3435063847.13569,0.068927,0.068927,0.057124,0.062183,195.8900000000004,221.347,46.9493357492265,53.05066425077349
2021-10-22,62834.33,63757.28,59953.74,61035.68,3139.5357451,57503.664,57813.48430161936,50559.8602,52404.83893145352,46325.7601,48516.384368588566,45215.17345,44851.474975821,False,False,0,False,False,0,63.52323901539718,Neutral,False,4812.443097368726,72250.81359372554,43376.15500951318,-0.0278839003535956,12610.677685950424,3.341485105963819,High,4206.160477036276,3591.0375204294005,615.122956606875,3803.540000000001,6.344124653441138,75.0,Greed,3350867159.8621097,3431812033.62428,3277032690.02592,3401878359.1092696,0.033487,0.033487,0.024509,0.033222,142.48700000000005,111.31500000000015,56.14100755707203,43.85899244292798
2021-10-23,61018.92,61737.38,59633.61,61017.81,1083.57424538,58113.620500000005,58118.65817765561,50768.84819999999,52742.60250276907,46620.54340000001,48763.93735138879,45228.97180000001,45012.33403078796,False,False,0,False,False,0,63.58421527887738,Neutral,False,4409.988060217993,71348.62235830959,44888.69399700163,-0.0002927795676234,12606.985537190092,3.3405761833829297,High,4141.778616208343,3701.185739585189,440.5928766231536,2103.769999999997,3.527826002819546,74.0,Greed,3434972785.20011,3547692814.11314,3349082614.5623,3372468577.31014,0.026183,0.026183,0.014854,0.01739,89.80900000000017,94.55000000000004,48.71419350289385,51.28580649710616
2021-10-24,60989.45,61497.33,59510.0,60660.2,1220.95843048,58676.437,58360.70977978365,50981.587,53053.09652226833,46907.7623,48999.50690878703,45251.6345,45168.03418968559,False,False,0,False,False,0,61.264129199223774,Neutral,False,3932.335346425259,70157.71581905942,46563.70374050787,-0.0058607478701709,12533.099173553728,3.354863242302049,High,4048.142732119413,3770.577138092034,277.5655940273791,1987.3300000000013,3.339489161485468,73.0,Greed,3349245467.63268,3605337927.9522,3340566633.07422,3468532776.02568,0.030335,0.037238,0.030335,0.032862,116.58700000000026,91.15800000000009,56.1202435678356,43.8797564321644
2021-10-25,60632.44,63733.93,60567.19,62677.17,1675.66342787,59249.26899999999,58771.80122932806,51220.6878,53430.511168453886,47215.9667,49270.351722474414,45276.3076,45342.25444650464,False,False,0,False,False,0,61.30907316928428,Neutral,False,3610.325467164849,69602.77763082262,47940.82482783352,0.0332503025047725,12949.828512396703,3.3382070182309245,High,4048.691837562794,3826.2000779861855,222.49175957660736,3166.739999999998,5.228474360458192,72.0,Greed,3595196094.71744,3611975640.71168,3475817875.0412803,3477042792.12544,0.048777,0.048777,0.017861,0.017861,33.12600000000003,282.6489999999993,10.49038080912045,89.50961919087955
2021-10-26,62691.9,63374.09,61790.0,61976.54,1549.78210366,59594.0625,59077.014445582536,51425.2186,53765.64955400472,47519.191,49521.95941113829,45294.32465,45507.7697256439,False,False,0,False,False,0,65.56005367884893,Neutral,False,3519.4025205402554,69635.2220072033,48518.80688396177,-0.0111783923875311,12805.070247933896,3.132194485605065,High,3993.886363529069,3859.737335094763,134.14902843430627,1584.0899999999965,2.5636672600744403,76.0,Extreme Greed,3324565140.8525,3467818606.26375,3314516254.0,3467818606.26375,0.040992,0.060638,0.040992,0.055995,160.98900000000012,83.8570000000001,65.75112519706263,34.248874802937365
2021-10-27,61996.87,62309.4,58100.01,59122.37,3670.69449234,59850.58349999999,59081.334022193725,51673.788,53975.71702247512,47803.1262,49712.06655151179,45292.19285,45643.23838509023,False,False,0,False,False,0,54.14685568134932,Neutral,False,3267.547420935612,68883.97628500056,49278.691759386886,-0.0460524256436386,12215.36570247935,3.3448617561047405,High,3784.3497514125775,3844.659818358326,-60.31006694574853,4209.389999999999,7.245076205666745,73.0,Greed,3358117557.64008,3441396322.6668,3158458518.43656,3278372056.42536,0.033175,0.033175,0.023017,0.023017,336.7799999999976,169.32400000000004,66.54363530025432,33.45636469974567
2021-10-28,59139.64,61848.54,56425.0,61310.0,3458.70040388,60180.599,59293.58792484194,51970.6576,54263.33596277021,48118.325,49941.7285999967,45300.43665,45799.126560362965,False,False,0,False,False,0,57.18585931346281,Neutral,False,3046.85655743856,68434.15759715762,50153.01825252626,0.0370017304786665,12667.355371900838,3.464634740075028,Extreme,3695.655699295923,3814.8589945458457,-119.20329524992258,5423.540000000001,9.611945059813914,66.0,Greed,3400235163.49503,3414785663.1356297,3137256312.37879,3156306239.70802,0.015574,0.015574,0.01,0.013782,161.286,211.92799999999983,43.21542064338424,56.78457935661576
2021-10-29,61340.0,62971.54,60154.53,62574.67,4445.33187319,60575.863,59606.07193199985,52290.4956,54589.27063089687,48427.5811,50191.88585544231,45313.1116,45966.04739060812,False,False,0,False,False,0,52.59483534022707,Neutral,False,2796.7729662290194,67996.39083068691,51215.7530333128,0.0206274669711303,12928.650826446294,3.0970172781317644,High,3664.5775062397006,3784.8026968846166,-120.22519064491598,2817.010000000002,4.6829557142246845,70.0,Greed,3244098285.24548,3326931642.92034,3192436857.72154,3266252845.18156,0.02352,0.024122,0.017968,0.017968,55.01700000000008,107.63200000000025,33.82559991146578,66.17440008853423
2021-10-30,62574.63,62741.72,60660.02,61759.54,1590.6658319,60888.672000000006,59811.164128952245,52612.778600000005,54870.45766497935,48721.226,50420.94831375038,45306.686850000006,46123.19657080108,False,False,0,False,False,0,52.11641037267805,Neutral,False,2537.411202632561,67423.39773684993,52198.93052105456,-0.0130265169596579,12760.235537190096,3.1067712870755853,High,3578.926263645437,3743.627410236781,-164.70114659134424,2081.7000000000044,3.431749610369407,73.0,Greed,3244601441.68062,3280519406.1231904,3205353330.33048,3206813747.33853,0.016972,0.038483,0.016972,0.023181,89.35300000000024,64.03200000000004,58.25406656452722,41.74593343547278
2021-10-31,61762.41,62438.85,60000.0,60730.85,1452.19413288,61050.5275,59898.75325952823,52919.9218,55100.27697223506,49005.803100000005,50625.10478278502,45299.643500000006,46268.54635616624,False,False,0,False,False,0,50.46485046125076,Neutral,False,2409.477526408816,67127.18583875467,52670.320680301775,-0.0166563740597809,12547.696280991748,3.140768839205741,High,3436.365319909106,3682.1749921712462,-245.8096722621404,2438.8499999999985,4.064749999999997,74.0,Greed,3178495226.01207,3436994342.59417,3147655647.85673,3392099307.09895,0.019088,0.048915,0.019088,0.043874,147.71200000000002,89.80999999999992,62.18876567223249,37.81123432776751
2021-11-01,60726.59,62500.0,59500.0,61496.4,2506.82372657,61359.9905,60050.91009195411,53231.5672,55351.10532626505,49281.9283,50840.377955403135,45289.82055,46420.06728794568,False,False,0,False,False,0,50.1314011650277,Neutral,False,1994.769639764968,66035.219011249,54066.6011726592,0.0126056197138686,12705.867768595052,3.132546367849222,High,3335.571386415002,3612.8542710199977,-277.2828846049956,3000.0,5.042016806722689,74.0,Greed,3369665051.89965,3392689938.55722,3286454327.57322,3286886412.52152,0.032554,0.056812,0.031437,0.056812,150.79600000000025,102.54100000000008,59.52387531233103,40.47612468766897
2021-11-02,61499.7,64300.0,60451.96,63612.72,3020.43827261,61677.071500000005,60390.13008319658,53608.37539999999,55675.090215431126,49574.26550000001,51093.29561965258,45298.64245,46591.13845920991,False,False,0,False,False,0,48.53317424924887,Neutral,False,1805.6631653421089,65807.1195792229,54973.14058717025,0.0344137217788358,13143.12396694216,3.019325966531582,High,3338.530716345464,3557.9895600850914,-219.4588437396278,3848.040000000001,6.36545117809249,73.0,Greed,3412219078.7242403,3529985466.95756,3384663778.02826,3485545994.9012103,0.015524,0.047797,0.015524,0.047797,73.00900000000001,127.19200000000032,36.46784981093995,63.53215018906005
2021-11-03,63612.72,63627.32,60018.46,62853.04,2497.18650762,61926.007000000005,60624.69293241596,53935.6182,55956.57844227697,49809.169400000006,51326.16184500599,45309.1299,46752.94842478991,False,False,0,False,False,0,41.225641316769625,Neutral,False,1583.3118388325151,65374.6284489135,55874.757415918415,-0.0119422656349232,12986.16528925621,2.867541721869704,High,3286.384289854286,3503.6685060389304,-217.2842161846443,3608.8600000000006,6.012916692630902,76.0,Extreme Greed,3467903041.7230496,3541633729.3228498,3316844088.0666,3346248200.30865,0.08207,0.08207,0.031399,0.031399,86.14300000000019,94.08400000000016,47.79694496385116,52.20305503614885
2021-11-04,62874.83,63258.98,60725.0,61277.48,1601.61838746,61917.17150000001,60686.863129328725,54198.998,56165.2412484622,50043.6555,51523.217650055376,45336.353650000005,46897.47112703081,False,False,0,False,False,0,45.85713964091348,Neutral,False,1586.573034260218,65446.58223210938,55927.14402654807,-0.0250673634879076,12660.636363636377,2.555612833951963,High,3146.5891737550555,3432.252639582156,-285.6634658271,2533.980000000003,4.172877727459865,73.0,Greed,3265528221.74376,3462195011.14242,3265424770.4915204,3413811831.09316,0.045987,0.05075,0.045987,0.046368,148.92200000000008,50.06100000000002,74.84156938029881,25.15843061970118
2021-11-05,61277.48,62666.52,60784.88,61148.05,1576.46803277,61932.711,60730.78568844027,54472.7978,56360.64551322839,50251.0269,51713.80838965824,45361.95685,47039.26793173698,False,False,0,False,False,0,50.33866970948005,Neutral,False,1576.9319876619315,65461.58165142607,55999.98972545448,-0.002112195214294,12633.894628099186,2.4406609221842666,High,3004.859903621451,3346.774092390014,-341.9141887685637,1881.64,3.095572451570192,73.0,Greed,3390146490.236,3478404297.478,3305316488.122,3478252514.55,0.018372,0.041167,0.018372,0.041167,98.75800000000032,84.83200000000006,53.792690233672914,46.20730976632708
2021-11-06,61158.48,61609.5,60109.91,61233.02,1174.32102259,61968.27949999999,60778.61752763644,54747.7582,56551.71902251355,50466.3646,51902.30762946699,45384.9255,47180.49929560029,False,False,0,False,False,0,50.64600429488845,Neutral,False,1551.2430900890542,65432.3467979036,56124.88825736928,0.0013895782449315,12651.45041322315,2.440703591680594,High,2872.905578139107,3252.000389539833,-379.094811400726,1499.5899999999965,2.494746706491486,71.0,Greed,3507062156.1525,3671808116.9877,3487516817.5549,3505575858.6106005,0.053155,0.053155,0.037687,0.037687,146.82500000000005,58.96100000000005,71.34839104701,28.65160895299001
2021-11-07,61247.3,62557.44,61164.96,62509.57,1099.39010443,62021.875,60943.470144052015,55032.517,56785.36023731694,50692.4503,52112.35242888348,45419.882000000005,47333.02736231074,False,False,0,False,False,0,55.26108119333522,Neutral,False,1550.4623447223498,65594.85717821907,56292.08310988497,0.0208474120662349,12915.200413223152,2.4907913887548934,High,2809.547601961007,3163.509832024068,-353.96223006306127,1392.4800000000032,2.276597581360313,73.0,Greed,3608449883.0968,3619508535.5716,3492877508.4308,3563721848.4924,0.017244,0.037438,0.017244,0.037438,29.377000000000013,71.62600000000005,29.08527469481104,70.91472530518897
2021-11-08,62500.69,66555.0,62200.2,65953.85,2398.86173991,62107.164,61420.64917795183,55403.774000000005,57144.90885546138,50938.6372,52386.44148969767,45484.8654,47518.30917960118,False,False,0,False,False,0,58.62136286089862,Neutral,False,1717.3071808995871,66572.57072065059,56268.72763525306,0.0551000430814034,13626.828512396709,2.753339960102525,High,2913.542794318928,3113.5164244830403,-199.9736301641124,4354.800000000003,7.00126366153164,75.0,Greed,3805834566.18272,4103790540.5485606,3798252783.6535206,4063727737.76392,0.025861,0.049328,0.025861,0.04876,56.74800000000002,265.09599999999926,17.632144765787196,82.36785523421281
2021-11-09,65953.78,68564.4,65589.02,66554.72,2420.88641422,62114.5045,61909.608303861176,55857.283800000005,57513.92105720799,51191.58439999999,52667.00146019871,45562.932400000005,47707.72620268973,False,False,0,False,False,0,62.10934483032243,Neutral,False,1736.8603809540853,67120.18944672344,56699.02716099892,0.0091104613301573,13750.975206611583,2.7205232187728203,High,3017.9344698133573,3094.400033549104,-76.46556373574685,2975.37999999999,4.536399537605517,84.0,Extreme Greed,4027844388.10746,4159775781.05082,3964488931.38672,4018764803.85738,0.038683,0.067839,0.038683,0.067839,123.68000000000022,112.0010000000003,52.47771351954547,47.52228648045453
2021-11-10,66549.91,69000.0,65982.95,67773.76,1819.89684498,62363.87200000001,62468.09894158869,56372.4774,57916.26768241552,51477.4281,52966.14519366012,45648.15335,47907.38823052366,False,False,0,False,False,0,75.04981651423961,Overbought,True,2147.8144152879527,68911.54218745255,56024.655695724825,0.0183163568263826,14002.842975206624,2.293682443395461,High,3153.0516800120167,3106.130362841687,46.92131717032953,3017.050000000003,4.572469099972043,75.0,Greed,3893776960.3348,4068510593.8720098,3639575764.2269297,3710754194.7589297,0.037679,0.068212,0.037679,0.057535,336.9399999999987,211.3319999999997,61.45489829865463,38.54510170134538
2021-11-11,67777.9,68013.46,62856.71,64794.67,3247.36104723,62551.8215,62689.67713762786,56799.344,58186.00894977178,51745.52849999999,53200.37340764704,45725.05484999999,48075.42088494631,False,False,0,False,False,0,59.64757143339666,Neutral,False,2189.535075917531,69258.28236538045,56121.07190987528,-0.0439563925625492,13387.328512396709,2.56610170880119,High,3103.8571363318188,3105.675717539714,-1.818581207895022,5156.750000000007,8.203976950114008,77.0,Extreme Greed,3705676782.0193,3709399330.434,3550506696.0221004,3570040042.5556,0.023211,0.023211,0.01,0.021812,71.262,73.51200000000014,49.22292676861863,50.77707323138137
2021-11-12,64777.53,65497.53,62294.84,63908.14,2351.53044438,62696.33799999999,62805.72121975855,57181.0276,58410.406245859165,51987.0961,53412.40838967384,45774.08975,48232.96037862844,False,False,0,False,False,0,53.77076512482687,Neutral,False,2178.313221649594,69340.66088470732,56270.78155480976,-0.0136821439170845,13204.161157024806,2.5615999575987702,High,3001.950015803588,3084.9305771924887,-82.9805613889007,3202.6900000000023,5.141180232584277,74.0,Greed,3532857964.80096,3905010640.14408,3532857964.80096,3714364817.75256,0.018008,0.036867,0.018008,0.036867,162.8050000000001,92.0460000000001,63.882425417204544,36.117574582795456
